,Unnamed: 0,YEAR,STATEFIP,Inc_F,Inc_M,Agelt30,Child,Child5,White,Black,AmIndian_AlaskaNative,Chinese,Japanese,SEX,Prop_F,College,Mar,Constr,GWG,party_simplified,state,Year_imp,Pay_Transp,Empt,GDP_pc,GWG_calc,log_GDP,DEMOCRAT
206,206,2014,4,16674.127276071362,26889.224940224387,24.46937649439029,42.26595549016002,11.657163877138128,80.03310649255104,3.483538716203789,4.9843663785175645,0.7356998344675373,0.20967445282324812,27185,47.07743240757771,60.5370608791613,54.48225124149347,6.076880632701858,62.01044214974022,REPUBLICAN,ARIZONA,,0,51.213991411987124,42719.55,37.989557850259786,10.662411939870731,0
207,207,2014,5,13353.630833682446,22754.045580226222,23.225806451612904,42.144951822371176,11.788856304985337,83.36824465856724,11.864264767490575,0.5446166736489317,0.19271051529116046,0.033514872224549644,11935,47.322999581064096,50.67448680351906,61.03896103896104,6.9208211143695015,58.68684224350439,REPUBLICAN,ARKANSAS,,0,53.47062526799919,39134.14,41.31315775649561,10.574750510783478,0
208,208,2014,6,19297.94262984594,30955.61195231572,24.19845218352681,44.984617972937244,11.921671834066384,63.50734251448073,4.439757733073762,0.7931357704232461,4.3952940610954885,0.8676424640084601,166428,46.37080298988151,62.25094335087846,54.796067969332086,6.5499795707453075,62.34069176074648,DEMOCRAT,CALIFORNIA,1984.0,1,57.006933942482675,60460.27,37.65930823925352,11.009741734085965,1
209,209,2014,8,18005.956217229897,30369.68808603468,24.23361016495082,39.951777718244095,11.944582647632899,88.28504726549045,2.9660530445099313,0.9108653220559532,0.5166673045275365,0.16456810440506717,26129,46.82153928585097,66.7534157449577,57.411305446056105,6.743465115389031,59.28923657767111,DEMOCRAT,COLORADO,2008.0,1,64.78150862836392,57845.26,40.710763422328895,10.965526793223395,1
210,210,2014,9,22846.274321266967,38296.64875565611,21.510180995475114,42.98642533936651,9.666289592760181,82.74321266968326,7.743212669683258,0.18665158371040724,1.1538461538461537,0.10180995475113122,17680,49.11199095022624,65.20927601809954,57.33031674208145,5.079185520361991,59.65606668884508,DEMOCRAT,CONNECTICUT,2015.0,0,63.0205770953448,68598.58,40.34393331115493,11.13602711379128,1
211,211,2014,10,20036.85265700483,26816.463768115944,22.415458937198068,41.01449275362319,10.36231884057971,76.23188405797102,16.642512077294686,0.5797101449275363,0.8454106280193237,0.07246376811594203,4140,49.63768115942029,59.39613526570049,55.7487922705314,5.338164251207729,74.71847455453135,DEMOCRAT,DELAWARE,2016.0,0,59.63975047447786,73295.08,25.28152544546865,11.202248764203173,1
213,213,2014,12,17011.29556447712,26189.146053013446,21.04092096352907,40.1809035503531,9.92188255780207,79.90592047982973,12.95346812421399,0.22371094127890104,0.5054658024571926,0.07013640321176356,82696,49.05315855664119,59.28339943890877,54.3375737641482,5.690722646802747,64.95551832824927,DEMOCRAT,FLORIDA,,0,55.088305157480555,42884.1,35.044481671750724,10.666256406845438,1
214,214,2014,13,17082.806066915906,27563.77809852823,23.12006057451138,44.24778761061947,12.162226113293265,68.35691637877999,24.19431167479059,0.21768965027684445,0.6578013345322039,0.08754909848090484,42262,48.133074629690974,59.318063508589276,57.43220860347357,5.733282854573849,61.975560846022205,REPUBLICAN,GEORGIA,,0,56.306425726258745,48672.09,38.024439153977795,10.792861044169737,0
215,215,2014,15,17150.131826741996,25886.614515428075,25.307837172243953,43.068231203824425,11.371867304070694,26.91583369549471,1.9411849920324498,0.14486455164421266,4.852962480081124,12.878458641170505,6903,46.588439808778794,60.49543676662321,55.193394176445025,6.489931913660727,66.25096463085487,DEMOCRAT,HAWAII,,0,62.36912109147304,54262.04,33.74903536914513,10.90158018226254,1
216,216,2014,16,11975.913513513511,23054.753753753757,24.684684684684683,44.26426426426426,14.204204204204204,93.16816816816817,0.5255255255255256,1.5015015015015014,0.2552552552552553,0.12012012012012012,6660,45.78078078078078,55.570570570570574,64.1891891891892,9.0990990990991,51.945527770226576,REPUBLICAN,IDAHO,,0,56.702106542633224,39580.77,48.054472229773424,10.586098673237158,0
217,217,2014,17,18513.837286423703,29488.852790169178,23.664674690682602,43.34483629324131,11.369413349044693,81.41570574867436,8.408383132732935,0.18011951855904385,0.9477316724181466,0.12793535897651712,59405,48.32926521336588,62.21530174227759,57.12650450298796,5.245349718037202,62.782494178938485,DEMOCRAT,ILLINOIS,2003.0,1,59.08754085729461,59846.25,37.217505821061515,10.999534052381506,1
218,218,2014,18,14598.984614370902,24405.670938622214,24.778440351859782,42.80631239086746,11.689124633479393,90.05699601357362,5.633710012189899,0.15813922841234804,0.372286100220736,0.0625967779132211,30353,47.988666688630445,53.29621454221988,57.67469442888677,5.459097947484598,59.81800152548916,REPUBLICAN,INDIANA,,0,56.707356361465905,49739.39,40.181998474510834,10.814552453510583,0
219,219,2014,19,14531.18045258204,22470.37096254271,24.279543549738897,40.44871381600155,12.616852556250404,95.76429630584747,1.3280897427632004,0.21919927793179034,0.19341112758687384,0.03223518793114564,15511,48.19805299464896,56.862871510540906,61.5756559860744,7.0272709689897495,64.66818227792051,DEMOCRAT,IOWA,,0,65.5467695907245,55666.72,35.33181772207949,10.927137760814157,1
220,220,2014,20,14340.839201877934,25745.827464788734,24.18573943661972,41.39524647887324,12.514671361502348,89.9281103286385,3.249706572769953,0.8509389671361502,0.2860915492957746,0.0733568075117371,13632,47.014377934272304,57.885856807511736,61.64906103286385,7.122946009389671,55.701605324168256,REPUBLICAN,KANSAS,,0,65.3325228189772,51771.45,44.298394675831744,10.854594118002847,0
221,221,2014,21,15228.015431450767,24132.85744278816,24.102456435019946,42.452235985723284,11.825530128070543,90.86185177409196,5.873399118202814,0.14696619777451186,0.23094688221709006,0.07348309888725593,19052,47.884736510602565,55.30652949821541,59.85198404366996,5.962628595423053,63.1007557540663,REPUBLICAN,KENTUCKY,,0,55.242843998811864,42583.42,36.8992442459337,10.659220254620818,0
222,222,2014,22,15127.535596466958,27402.89826540385,23.688411195062255,41.49196552091093,11.269554113014792,70.34691922954134,24.89624348196233,0.6118974140683197,0.2075130360753432,0.03192508247312972,18794,48.37714164094924,53.58093008406939,53.85229328509099,7.576886240289454,55.204144649055124,REPUBLICAN,LOUISIANA,2013.0,1,57.78714653531752,51836.07,44.795855350944876,10.855841517967233,0
223,223,2014,23,14729.52341276454,21117.11881353108,19.58006998833528,36.443926012331275,8.565239126812198,95.83402766205633,0.6832194634227629,0.56657223796034,0.2999500083319447,0.03332777870354941,6001,49.441759706715544,57.94034327612064,59.356773871021495,8.481919680053325,69.75157711063498,DEMOCRAT,MAINE,2009.0,1,60.91178222633876,42389.91,30.248422889365013,10.654665641202179,1
224,224,2014,24,24238.39590093937,33496.990264731,22.052946199829204,43.66865926558497,11.248505550811272,64.85738684884714,23.880444064901795,0.23911187019641333,1.5303159692570452,0.1537147736976943,29275,49.72502134927412,65.90606319385141,56.35183603757472,5.468830059777968,72.35992162095826,DEMOCRAT,MARYLAND,2017.0,0,59.35597335867534,59206.37,27.640078379041746,10.988784416434838,1
225,225,2014,25,22823.60498427856,34084.18958891348,24.918481425410505,41.11738674740887,10.1985559566787,83.94666356119716,5.351112146267614,0.15721439385117036,2.27669733317806,0.1310119948759753,34348,50.26493536741586,68.80167695353441,55.03959473622918,5.077442645860021,66.96243994518316,DEMOCRAT,MASSACHUSETTS,2012.0,1,65.74597804183499,69558.35,33.03756005481684,11.149921247657844,1
226,226,2014,26,15703.261137507645,25657.483605400572,23.317024980006586,42.369572376158445,11.078703485910523,87.1454109234605,7.621018958460742,0.6609587430023052,0.4516159382791551,0.09173448746295337,42514,48.21000141129981,58.806510796443526,57.85858775932634,5.7416380486428,61.203434362527695,DEMOCRAT,MICHIGAN,1982.0,1,54.49076739877928,45493.09,38.7965656374723,10.725315725274042,1
227,227,2014,27,17006.735106073815,25826.240845684395,22.70052310374891,40.348009299622206,11.748038360941587,92.57846556233653,2.1795989537925022,0.8609415867480383,0.34873583260680036,0.03269398430688753,27528,47.9075850043592,61.14501598372566,62.4709386806161,7.646759662888695,65.85060213637583,DEMOCRAT,MINNESOTA,2014.0,1,66.09092984806512,59570.78,34.14939786362417,10.99492046437619,1
228,228,2014,28,14384.562549660104,21959.71748918513,22.097642800388453,44.17762867484771,11.026750242782732,64.56254966010418,32.48874370972014,0.388452370442306,0.21188311115034872,0.02648538889379359,11327,49.201024101703894,55.91948441776287,56.20199523263,7.151055001324269,65.50431514769856,REPUBLICAN,MISSISSIPPI,,0,52.03239288049168,34875.78,34.49568485230144,10.459547884464959,0
229,229,2014,29,15511.348465102808,23706.987402258907,24.37373298580944,42.010570518389805,11.823052418187084,88.49551114972488,7.308861859252824,0.3837242977121344,0.3547639733565016,0.05068056762235737,27624,48.997248769186214,55.88980596582682,58.61931653634521,6.161309006660875,65.42943732962382,REPUBLICAN,MISSOURI,,0,59.3608488347337,47472.52,34.57056267037617,10.767906296296022,0
230,230,2014,30,12720.561503168014,21909.202534411183,21.105527638190956,36.96744592527857,10.705702425169324,92.6152501638628,0.4588158182215425,4.828490277474328,0.08739348918505571,0.021848372296263928,4577,47.76054183963295,59.36202752894909,62.311557788944725,10.268734979244046,58.06035835028116,REPUBLICAN,MONTANA,,0,63.449719700740324,44209.41,41.939641649718844,10.69669294133427,0
231,231,2014,31,14354.274384591616,22661.19620970234,23.596662890101967,41.40488206818416,12.977649603460707,92.77989494283655,2.379235760634463,0.8960758059532392,0.2780924915027294,0.03089916572252549,9709,47.85250798228448,58.6672159851684,62.37511587187146,7.559995880111237,63.34296853422886,REPUBLICAN,NEBRASKA,2012.0,1,68.23275025200071,59560.84,36.65703146577114,10.99475359012361,0
232,232,2014,32,16185.265652282364,25298.74116571049,23.588592333915358,41.298744491560655,12.205870125550843,70.46645048640559,6.344059200133034,1.7543859649122806,1.4218009478672986,0.3741581441756049,12027,47.07740916271722,53.80394113245198,52.66483744907292,5.703833042321444,63.9765652617515,DEMOCRAT,NEVADA,2013.0,1,57.06034371136617,48246.94,36.0234347382485,10.784087685066899,1
233,233,2014,33,17702.524492403805,30207.90572199347,21.18415447962516,39.25883856311231,9.016044299304273,95.10151923896068,0.9371006673292631,0.14198494959534289,0.46855033366463156,0.08519096975720573,7043,48.74343319608121,63.3962799943206,59.9176487292347,5.736191963651853,58.60228992808041,DEMOCRAT,NEW HAMPSHIRE,2015.0,0,63.2935783735817,54750.93,41.39771007191959,10.910549633835851,1
234,234,2014,34,22850.809002003065,37201.49216448686,20.966183574879228,46.85047720042418,10.932013667962767,73.02698244373748,10.465417697655237,0.1461058088841758,1.897018970189702,0.16024508071167667,42435,48.58018145398845,64.41380935548486,58.27265229174031,4.833274419700719,61.42444206530192,DEMOCRAT,NEW JERSEY,2013.0,1,58.719085915552206,61222.09,38.575557934698075,11.022263351086881,1
235,235,2014,35,15226.547155304972,22470.62532034854,23.16760635571502,41.00461301896463,11.289082521783701,71.3608405945669,1.5633008713480268,14.46694003075346,0.2690927729369554,0.03844182470527934,7804,48.76986160943106,58.58534085084572,53.07534597642235,7.8549461814454125,67.76200901501568,DEMOCRAT,NEW MEXICO,,0,51.84926486769915,44100.77,32.23799098498432,10.694232521599968,1
236,236,2014,36,21248.593330168787,30964.57564551205,23.54421716140285,42.5723337785775,10.593131464779715,72.52144347422919,11.742302979456213,0.3433163698985506,3.383487696910153,0.20753529755925243,90587,49.51262322408292,63.512424520074624,53.96800865466347,5.3517612902513605,68.62226556380571,DEMOCRAT,NEW YORK,2016.0,0,60.37377392273135,72797.07,31.37773443619428,11.195430986122087,1
237,237,2014,37,16404.945834872553,25789.523919468047,23.127539711858144,41.39037680088659,11.086996675286295,75.4294421869228,17.14305504248245,1.1336350203176948,0.42944218692279273,0.07388252678241596,43312,48.1298485408201,61.17242334687846,57.898503878832656,5.732822312523088,63.610890554240726,REPUBLICAN,NORTH CAROLINA,,0,56.038006318620916,48640.43,36.389109445759274,10.792210357061498,0
238,238,2014,38,13094.51604418727,26561.97527617044,24.118884797475012,37.45397159389795,12.09889531825355,93.87164650184114,0.4997369805365597,3.8137822198842715,0.10520778537611783,0.052603892688058915,3802,45.21304576538664,59.96843766438717,62.59863229879011,9.442398737506576,49.297975425550376,REPUBLICAN,NORTH DAKOTA,,0,82.1658887613437,81269.0,50.702024574449624,11.30551991900808,0
239,239,2014,39,16035.9991065113,25339.89602025241,23.807751014481962,41.0558058151223,10.727448717471427,87.77968057778936,8.108409962399017,0.14891478351513346,0.45419008972115704,0.08748743531514092,53722,48.47734633855776,55.534045642381145,56.21346934216894,5.249246118908455,63.2836026386803,DEMOCRAT,OHIO,,0,58.34166553727788,51335.2,36.71639736131969,10.846131955702878,1
240,240,2014,40,13300.49915131703,24217.198717545736,26.019991198843275,42.352423461369206,13.120010058464826,75.31904193122524,5.104670899603948,8.832589426038851,0.15716351291884076,0.04400578361727541,15907,46.34437668950776,50.738668510718554,58.83573269629723,8.574841264851951,54.921707941722474,REPUBLICAN,OKLAHOMA,,0,58.59178740287591,50699.59,45.078292058277526,10.833673102761566,0
241,241,2014,41,16195.777244139508,25943.100628930817,22.475700400228703,39.39965694682676,11.623785020011436,87.57004002287022,1.3321898227558604,1.2235563178959405,0.8633504859919954,0.39451114922813035,17490,48.20468839336764,63.23041738136078,57.0440251572327,6.75242995997713,62.428070860884525,DEMOCRAT,OREGON,2019.0,0,58.58411422470153,47456.02,37.57192913911548,10.767558666380591,1
242,242,2014,42,16728.62510077936,26721.99247514109,22.75765923138941,41.64035205589895,10.188793335124966,90.04467884977157,5.515990325181403,0.12765385649019081,0.5778016662187584,0.05206933619994625,59536,48.10870733673744,54.32175490459554,58.07914539102392,6.342381080354743,62.60246168522669,DEMOCRAT,PENNSYLVANIA,,0,58.11511248248178,54276.11,37.39753831477331,10.901839445942247,1
243,243,2014,44,18772.98288973384,28649.88212927757,24.25855513307985,40.836501901140686,10.171102661596958,86.88212927756653,4.714828897338403,0.41825095057034223,0.8174904942965779,0.019011406844106463,5260,49.61977186311787,62.3574144486692,53.47908745247148,4.809885931558935,65.52551527096708,DEMOCRAT,RHODE ISLAND,,0,58.03375449947989,51665.55,34.47448472903292,10.852546494096487,1
244,244,2014,45,15068.435231143552,24114.2798053528,24.228710462287104,39.76642335766423,10.170316301703163,74.43795620437956,21.425790754257907,0.38929440389294406,0.23357664233576642,0.0535279805352798,20550,48.447688564476884,57.9367396593674,56.160583941605836,5.693430656934306,62.48760217088763,REPUBLICAN,SOUTH CAROLINA,,0,53.12872265975092,40290.43,37.51239782911237,10.60386925075192,0
245,245,2014,46,12898.972267536705,20474.64460498718,24.09694709857842,39.617804707527384,13.120484735492893,90.63155441622,0.908879049172687,5.5697972500582615,0.13982754602656725,0.0,4291,47.611279422046145,55.51153577254719,61.12794220461431,9.135399673735726,62.99973707184541,REPUBLICAN,SOUTH DAKOTA,,0,69.35586757211624,55100.77,37.00026292815459,10.916918969635013,0
246,246,2014,47,15290.559915239272,24964.92438636765,23.30920007063394,42.39449055271058,11.213137912767085,82.80416740243687,12.84125022073106,0.2507504856083348,0.29666254635352285,0.07063393960798163,28315,48.4548825710754,55.11566307610807,58.8486667843899,5.724880805226912,61.2481723501187,REPUBLICAN,TENNESSEE,,0,57.64022554719398,46806.49,38.7518276498813,10.753777147504895,0
247,247,2014,48,16445.90827333432,30043.278253223405,24.15834515901552,44.71762012136197,12.553215569852782,78.59101712474862,9.475636192681716,0.5005963626232991,0.809660203895075,0.0740012014312703,114863,46.17326728363355,57.17681063527855,58.09616673776586,7.241670511827134,54.740724812778396,REPUBLICAN,TEXAS,,0,59.34227424658863,58542.14,45.259275187221604,10.977502115778604,0
248,248,2014,49,12520.688218501658,30082.037651415787,29.388164493480442,48.37589692153383,16.59594167116735,90.68744695625338,0.7946917676105238,1.018439935190186,0.6249517784121595,0.20060180541624875,12961,43.70804721857881,62.10168968443793,64.57835043592316,6.334387778720778,41.62180888006562,REPUBLICAN,UTAH,,0,61.39388162039147,48393.19,58.378191119934385,10.787114380325862,0
